onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
42.588	n/a	21294	surroundSuppB2_start	97	n/a	n/a	n/a
44.274	n/a	22137	fixpoint_ON	4	n/a	n/a	n/a
44.898	2.4	22449	stim_ON	8	1	1	3
50.242	n/a	25121	fixpoint_ON	4	n/a	n/a	n/a
50.756	2.4	25378	stim_ON	8	1	0.6	1
56.08	n/a	28040	fixpoint_ON	4	n/a	n/a	n/a
56.596	2.4	28298	stim_ON	8	1	0.3	2
61.92	n/a	30960	fixpoint_ON	4	n/a	n/a	n/a
62.44	2.4	31220	stim_ON	8	1	0	3
67.75	n/a	33875	fixpoint_ON	4	n/a	n/a	n/a
68.266	2.4	34133	stim_ON	8	1	0	2
73.58	n/a	36790	fixpoint_ON	4	n/a	n/a	n/a
74.098	2.4	37049	stim_ON	8	1	0.3	1
79.43	n/a	39715	fixpoint_ON	4	n/a	n/a	n/a
79.946	2.4	39973	stim_ON	8	1	0.6	3
85.332	n/a	42666	fixpoint_ON	4	n/a	n/a	n/a
85.85	2.4	42925	stim_ON	8	1	1	2
91.17	n/a	45585	fixpoint_ON	4	n/a	n/a	n/a
91.686	2.4	45843	stim_ON	8	1	1	3
97.02	n/a	48510	fixpoint_ON	4	n/a	n/a	n/a
97.538	2.4	48769	stim_ON	8	1	0.6	1
102.86	n/a	51430	fixpoint_ON	4	n/a	n/a	n/a
103.376	2.4	51688	stim_ON	8	1	0.3	2
108.7	n/a	54350	fixpoint_ON	4	n/a	n/a	n/a
109.216	2.4	54608	stim_ON	8	1	0	3
114.542	n/a	57271	fixpoint_ON	4	n/a	n/a	n/a
115.056	2.4	57528	stim_ON	8	0	1	1
120.382	n/a	60191	fixpoint_ON	4	n/a	n/a	n/a
120.898	2.4	60449	stim_ON	8	0	0.6	2
126.21	n/a	63105	fixpoint_ON	4	n/a	n/a	n/a
126.728	2.4	63364	stim_ON	8	0	0.3	3
132.05	n/a	66025	fixpoint_ON	4	n/a	n/a	n/a
132.568	2.4	66284	stim_ON	8	0	0	1
137.882	n/a	68941	fixpoint_ON	4	n/a	n/a	n/a
138.396	2.4	69198	stim_ON	8	1	1	3
143.77	n/a	71885	fixpoint_ON	4	n/a	n/a	n/a
144.29	2.4	72145	stim_ON	8	1	0.6	2
149.612	n/a	74806	fixpoint_ON	4	n/a	n/a	n/a
150.128	2.4	75064	stim_ON	8	1	0.3	1
155.452	n/a	77726	fixpoint_ON	4	n/a	n/a	n/a
155.968	2.4	77984	stim_ON	8	1	0	3
161.292	n/a	80646	fixpoint_ON	4	n/a	n/a	n/a
161.808	2.4	80904	stim_ON	8	1	0	3
167.14	n/a	83570	fixpoint_ON	4	n/a	n/a	n/a
167.66	2.4	83830	stim_ON	8	1	0.3	1
172.992	n/a	86496	fixpoint_ON	4	n/a	n/a	n/a
173.508	2.4	86754	stim_ON	8	1	0.6	2
178.842	n/a	89421	fixpoint_ON	4	n/a	n/a	n/a
179.36	2.4	89680	stim_ON	8	1	1	3
184.672	n/a	92336	fixpoint_ON	4	n/a	n/a	n/a
185.188	2.4	92594	stim_ON	8	1	0	1
190.522	n/a	95261	fixpoint_ON	4	n/a	n/a	n/a
191.04	2.4	95520	stim_ON	8	0	0	2
196.362	n/a	98181	fixpoint_ON	4	n/a	n/a	n/a
196.878	2.4	98439	stim_ON	8	1	0.3	3
202.262	n/a	101131	fixpoint_ON	4	n/a	n/a	n/a
202.78	2.4	101390	stim_ON	8	0	0.3	1
208.102	n/a	104051	fixpoint_ON	4	n/a	n/a	n/a
208.622	2.4	104311	stim_ON	8	1	0.6	2
213.942	n/a	106971	fixpoint_ON	4	n/a	n/a	n/a
214.458	2.4	107229	stim_ON	8	0	0.6	3
219.782	n/a	109891	fixpoint_ON	4	n/a	n/a	n/a
220.298	2.4	110149	stim_ON	8	1	1	1
225.612	n/a	112806	fixpoint_ON	4	n/a	n/a	n/a
226.13	2.4	113065	stim_ON	8	0	1	2
231.442	n/a	115721	fixpoint_ON	4	n/a	n/a	n/a
231.958	2.4	115979	stim_ON	8	1	0	3
237.282	n/a	118641	fixpoint_ON	4	n/a	n/a	n/a
237.802	2.4	118901	stim_ON	8	1	0.3	1
243.122	n/a	121561	fixpoint_ON	4	n/a	n/a	n/a
243.638	2.4	121819	stim_ON	8	1	0.6	2
248.962	n/a	124481	fixpoint_ON	4	n/a	n/a	n/a
249.48	2.4	124740	stim_ON	8	1	1	3
254.802	n/a	127401	fixpoint_ON	4	n/a	n/a	n/a
255.318	2.4	127659	stim_ON	8	1	1	2
260.642	n/a	130321	fixpoint_ON	4	n/a	n/a	n/a
261.158	2.4	130579	stim_ON	8	1	0.6	1
266.542	n/a	133271	fixpoint_ON	4	n/a	n/a	n/a
267.058	2.4	133529	stim_ON	8	1	0.3	3
272.382	n/a	136191	fixpoint_ON	4	n/a	n/a	n/a
272.9	2.4	136450	stim_ON	8	1	0	2
278.222	n/a	139111	fixpoint_ON	4	n/a	n/a	n/a
278.738	2.4	139369	stim_ON	8	0	1	1
284.072	n/a	142036	fixpoint_ON	4	n/a	n/a	n/a
284.59	2.4	142295	stim_ON	8	0	0.6	2
289.922	n/a	144961	fixpoint_ON	4	n/a	n/a	n/a
290.438	2.4	145219	stim_ON	8	0	0.3	3
295.762	n/a	147881	fixpoint_ON	4	n/a	n/a	n/a
296.278	2.4	148139	stim_ON	8	0	0	1
301.592	n/a	150796	fixpoint_ON	4	n/a	n/a	n/a
302.108	2.4	151054	stim_ON	8	1	1	2
307.422	n/a	153711	fixpoint_ON	4	n/a	n/a	n/a
307.94	2.4	153970	stim_ON	8	1	0.6	3
313.262	n/a	156631	fixpoint_ON	4	n/a	n/a	n/a
313.778	2.4	156889	stim_ON	8	1	0.3	1
319.102	n/a	159551	fixpoint_ON	4	n/a	n/a	n/a
319.62	2.4	159810	stim_ON	8	1	0	2
324.942	n/a	162471	fixpoint_ON	4	n/a	n/a	n/a
325.458	2.4	162729	stim_ON	8	1	0	1
330.782	n/a	165391	fixpoint_ON	4	n/a	n/a	n/a
331.298	2.4	165649	stim_ON	8	1	0.3	3
336.624	n/a	168312	fixpoint_ON	4	n/a	n/a	n/a
337.142	2.4	168571	stim_ON	8	1	0.6	2
342.452	n/a	171226	fixpoint_ON	4	n/a	n/a	n/a
342.974	2.4	171487	stim_ON	8	1	1	1
348.292	n/a	174146	fixpoint_ON	4	n/a	n/a	n/a
348.808	2.4	174404	stim_ON	8	1	1	2
354.132	n/a	177066	fixpoint_ON	4	n/a	n/a	n/a
354.65	2.4	177325	stim_ON	8	1	0.6	3
359.972	n/a	179986	fixpoint_ON	4	n/a	n/a	n/a
360.49	2.4	180245	stim_ON	8	1	0.3	1
365.822	n/a	182911	fixpoint_ON	4	n/a	n/a	n/a
366.34	2.4	183170	stim_ON	8	1	0	2
371.652	n/a	185826	fixpoint_ON	4	n/a	n/a	n/a
372.168	2.4	186084	stim_ON	8	0	1	1
377.492	n/a	188746	fixpoint_ON	4	n/a	n/a	n/a
378.01	2.4	189005	stim_ON	8	1	1	2
383.342	n/a	191671	fixpoint_ON	4	n/a	n/a	n/a
383.858	2.4	191929	stim_ON	8	0	0.6	3
389.184	n/a	194592	fixpoint_ON	4	n/a	n/a	n/a
389.698	2.4	194849	stim_ON	8	1	0.6	1
395.032	n/a	197516	fixpoint_ON	4	n/a	n/a	n/a
395.548	2.4	197774	stim_ON	8	0	0.3	2
400.872	n/a	200436	fixpoint_ON	4	n/a	n/a	n/a
401.39	2.4	200695	stim_ON	8	1	0.3	3
406.722	n/a	203361	fixpoint_ON	4	n/a	n/a	n/a
407.238	2.4	203619	stim_ON	8	0	0	1
412.564	n/a	206282	fixpoint_ON	4	n/a	n/a	n/a
413.082	2.4	206541	stim_ON	8	1	0	2
421.608	n/a	210804	break cnt	break cnt	n/a	n/a	n/a
450.688	n/a	225344	9999	9999	n/a	n/a	n/a
