onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
44.12	n/a	22060	surroundSuppB1_start	93	n/a	n/a	n/a
45.814	n/a	22907	fixpoint_ON	4	n/a	n/a	n/a
46.448	2.4	23224	stim_ON	8	1	0	2
51.78	n/a	25890	fixpoint_ON	4	n/a	n/a	n/a
52.3	2.4	26150	stim_ON	8	1	0.3	3
57.612	n/a	28806	fixpoint_ON	4	n/a	n/a	n/a
58.13	2.4	29065	stim_ON	8	1	0.6	1
63.442	n/a	31721	fixpoint_ON	4	n/a	n/a	n/a
63.958	2.4	31979	stim_ON	8	1	1	2
69.272	n/a	34636	fixpoint_ON	4	n/a	n/a	n/a
69.788	2.4	34894	stim_ON	8	1	0	3
75.102	n/a	37551	fixpoint_ON	4	n/a	n/a	n/a
75.62	2.4	37810	stim_ON	8	1	0.3	2
80.932	n/a	40466	fixpoint_ON	4	n/a	n/a	n/a
81.45	2.4	40725	stim_ON	8	1	0.6	1
86.762	n/a	43381	fixpoint_ON	4	n/a	n/a	n/a
87.278	2.4	43639	stim_ON	8	1	1	3
92.592	n/a	46296	fixpoint_ON	4	n/a	n/a	n/a
93.11	2.4	46555	stim_ON	8	1	0	2
98.422	n/a	49211	fixpoint_ON	4	n/a	n/a	n/a
98.94	2.4	49470	stim_ON	8	1	0.3	3
104.252	n/a	52126	fixpoint_ON	4	n/a	n/a	n/a
104.77	2.4	52385	stim_ON	8	1	0.6	1
110.082	n/a	55041	fixpoint_ON	4	n/a	n/a	n/a
110.6	2.4	55300	stim_ON	8	1	1	2
115.912	n/a	57956	fixpoint_ON	4	n/a	n/a	n/a
116.43	2.4	58215	stim_ON	8	0	0	3
121.742	n/a	60871	fixpoint_ON	4	n/a	n/a	n/a
122.26	2.4	61130	stim_ON	8	0	0.3	1
127.572	n/a	63786	fixpoint_ON	4	n/a	n/a	n/a
128.09	2.4	64045	stim_ON	8	0	0.6	2
133.402	n/a	66701	fixpoint_ON	4	n/a	n/a	n/a
133.92	2.4	66960	stim_ON	8	0	1	3
139.232	n/a	69616	fixpoint_ON	4	n/a	n/a	n/a
139.75	2.4	69875	stim_ON	8	1	1	1
145.062	n/a	72531	fixpoint_ON	4	n/a	n/a	n/a
145.58	2.4	72790	stim_ON	8	1	0.6	3
150.892	n/a	75446	fixpoint_ON	4	n/a	n/a	n/a
151.41	2.4	75705	stim_ON	8	1	0.3	2
156.722	n/a	78361	fixpoint_ON	4	n/a	n/a	n/a
157.24	2.4	78620	stim_ON	8	1	0	1
162.552	n/a	81276	fixpoint_ON	4	n/a	n/a	n/a
163.07	2.4	81535	stim_ON	8	1	1	1
168.382	n/a	84191	fixpoint_ON	4	n/a	n/a	n/a
168.898	2.4	84449	stim_ON	8	1	0.6	2
174.212	n/a	87106	fixpoint_ON	4	n/a	n/a	n/a
174.73	2.4	87365	stim_ON	8	1	0.3	3
180.042	n/a	90021	fixpoint_ON	4	n/a	n/a	n/a
180.56	2.4	90280	stim_ON	8	1	0	1
185.872	n/a	92936	fixpoint_ON	4	n/a	n/a	n/a
186.39	2.4	93195	stim_ON	8	0	0	2
191.702	n/a	95851	fixpoint_ON	4	n/a	n/a	n/a
192.22	2.4	96110	stim_ON	8	1	0	3
197.532	n/a	98766	fixpoint_ON	4	n/a	n/a	n/a
198.05	2.4	99025	stim_ON	8	0	0.3	1
203.362	n/a	101681	fixpoint_ON	4	n/a	n/a	n/a
203.88	2.4	101940	stim_ON	8	1	0.3	2
209.192	n/a	104596	fixpoint_ON	4	n/a	n/a	n/a
209.71	2.4	104855	stim_ON	8	0	0.6	3
215.022	n/a	107511	fixpoint_ON	4	n/a	n/a	n/a
215.54	2.4	107770	stim_ON	8	1	0.6	1
220.852	n/a	110426	fixpoint_ON	4	n/a	n/a	n/a
221.37	2.4	110685	stim_ON	8	0	1	2
226.682	n/a	113341	fixpoint_ON	4	n/a	n/a	n/a
227.2	2.4	113600	stim_ON	8	1	1	3
232.512	n/a	116256	fixpoint_ON	4	n/a	n/a	n/a
233.03	2.4	116515	stim_ON	8	1	1	1
238.342	n/a	119171	fixpoint_ON	4	n/a	n/a	n/a
238.862	2.4	119431	stim_ON	8	1	0.6	2
244.172	n/a	122086	fixpoint_ON	4	n/a	n/a	n/a
244.69	2.4	122345	stim_ON	8	1	0.3	3
250.002	n/a	125001	fixpoint_ON	4	n/a	n/a	n/a
250.518	2.4	125259	stim_ON	8	1	0	1
255.832	n/a	127916	fixpoint_ON	4	n/a	n/a	n/a
256.35	2.4	128175	stim_ON	8	1	1	1
261.664	n/a	130832	fixpoint_ON	4	n/a	n/a	n/a
262.18	2.4	131090	stim_ON	8	1	0.6	3
267.492	n/a	133746	fixpoint_ON	4	n/a	n/a	n/a
268.01	2.4	134005	stim_ON	8	1	0.3	2
273.322	n/a	136661	fixpoint_ON	4	n/a	n/a	n/a
273.84	2.4	136920	stim_ON	8	1	0	1
279.152	n/a	139576	fixpoint_ON	4	n/a	n/a	n/a
279.67	2.4	139835	stim_ON	8	0	0	3
284.982	n/a	142491	fixpoint_ON	4	n/a	n/a	n/a
285.5	2.4	142750	stim_ON	8	0	0.3	1
290.812	n/a	145406	fixpoint_ON	4	n/a	n/a	n/a
291.33	2.4	145665	stim_ON	8	0	0.6	2
296.644	n/a	148322	fixpoint_ON	4	n/a	n/a	n/a
297.162	2.4	148581	stim_ON	8	0	1	3
302.472	n/a	151236	fixpoint_ON	4	n/a	n/a	n/a
302.99	2.4	151495	stim_ON	8	1	0	1
308.302	n/a	154151	fixpoint_ON	4	n/a	n/a	n/a
308.82	2.4	154410	stim_ON	8	1	0.3	2
314.134	n/a	157067	fixpoint_ON	4	n/a	n/a	n/a
314.65	2.4	157325	stim_ON	8	1	0.6	3
319.962	n/a	159981	fixpoint_ON	4	n/a	n/a	n/a
320.48	2.4	160240	stim_ON	8	1	1	1
325.794	n/a	162897	fixpoint_ON	4	n/a	n/a	n/a
326.31	2.4	163155	stim_ON	8	1	0	2
331.622	n/a	165811	fixpoint_ON	4	n/a	n/a	n/a
332.14	2.4	166070	stim_ON	8	1	0.3	1
337.452	n/a	168726	fixpoint_ON	4	n/a	n/a	n/a
337.97	2.4	168985	stim_ON	8	1	0.6	3
