onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
125.556	n/a	62778	surroundSuppB1_start	93	n/a	n/a	n/a
127.25	n/a	63625	fixpoint_ON	4	n/a	n/a	n/a
127.884	2.4	63942	stim_ON	8	1	0	2
133.218	n/a	66609	fixpoint_ON	4	n/a	n/a	n/a
133.736	2.4	66868	stim_ON	8	1	0.3	3
139.048	n/a	69524	fixpoint_ON	4	n/a	n/a	n/a
139.566	2.4	69783	stim_ON	8	1	0.6	1
144.878	n/a	72439	fixpoint_ON	4	n/a	n/a	n/a
145.396	2.4	72698	stim_ON	8	1	1	2
150.708	n/a	75354	fixpoint_ON	4	n/a	n/a	n/a
151.226	2.4	75613	stim_ON	8	1	0	3
156.538	n/a	78269	fixpoint_ON	4	n/a	n/a	n/a
157.056	2.4	78528	stim_ON	8	1	0.3	2
162.368	n/a	81184	fixpoint_ON	4	n/a	n/a	n/a
162.886	2.4	81443	stim_ON	8	1	0.6	1
168.198	n/a	84099	fixpoint_ON	4	n/a	n/a	n/a
168.716	2.4	84358	stim_ON	8	1	1	3
174.028	n/a	87014	fixpoint_ON	4	n/a	n/a	n/a
174.546	2.4	87273	stim_ON	8	1	0	2
179.858	n/a	89929	fixpoint_ON	4	n/a	n/a	n/a
180.376	2.4	90188	stim_ON	8	1	0.3	3
185.688	n/a	92844	fixpoint_ON	4	n/a	n/a	n/a
186.206	2.4	93103	stim_ON	8	1	0.6	1
191.518	n/a	95759	fixpoint_ON	4	n/a	n/a	n/a
192.036	2.4	96018	stim_ON	8	1	1	2
197.348	n/a	98674	fixpoint_ON	4	n/a	n/a	n/a
197.866	2.4	98933	stim_ON	8	0	0	3
203.178	n/a	101589	fixpoint_ON	4	n/a	n/a	n/a
203.696	2.4	101848	stim_ON	8	0	0.3	1
209.008	n/a	104504	fixpoint_ON	4	n/a	n/a	n/a
209.526	2.4	104763	stim_ON	8	0	0.6	2
214.838	n/a	107419	fixpoint_ON	4	n/a	n/a	n/a
215.356	2.4	107678	stim_ON	8	0	1	3
220.668	n/a	110334	fixpoint_ON	4	n/a	n/a	n/a
221.186	2.4	110593	stim_ON	8	1	1	1
226.498	n/a	113249	fixpoint_ON	4	n/a	n/a	n/a
227.016	2.4	113508	stim_ON	8	1	0.6	3
232.328	n/a	116164	fixpoint_ON	4	n/a	n/a	n/a
232.846	2.4	116423	stim_ON	8	1	0.3	2
238.158	n/a	119079	fixpoint_ON	4	n/a	n/a	n/a
238.676	2.4	119338	stim_ON	8	1	0	1
243.988	n/a	121994	fixpoint_ON	4	n/a	n/a	n/a
244.506	2.4	122253	stim_ON	8	1	1	1
249.818	n/a	124909	fixpoint_ON	4	n/a	n/a	n/a
250.336	2.4	125168	stim_ON	8	1	0.6	2
255.648	n/a	127824	fixpoint_ON	4	n/a	n/a	n/a
256.166	2.4	128083	stim_ON	8	1	0.3	3
261.478	n/a	130739	fixpoint_ON	4	n/a	n/a	n/a
261.996	2.4	130998	stim_ON	8	1	0	1
267.308	n/a	133654	fixpoint_ON	4	n/a	n/a	n/a
267.826	2.4	133913	stim_ON	8	0	0	2
273.138	n/a	136569	fixpoint_ON	4	n/a	n/a	n/a
273.656	2.4	136828	stim_ON	8	1	0	3
278.968	n/a	139484	fixpoint_ON	4	n/a	n/a	n/a
279.486	2.4	139743	stim_ON	8	0	0.3	1
284.798	n/a	142399	fixpoint_ON	4	n/a	n/a	n/a
285.316	2.4	142658	stim_ON	8	1	0.3	2
290.628	n/a	145314	fixpoint_ON	4	n/a	n/a	n/a
291.146	2.4	145573	stim_ON	8	0	0.6	3
296.458	n/a	148229	fixpoint_ON	4	n/a	n/a	n/a
296.976	2.4	148488	stim_ON	8	1	0.6	1
302.288	n/a	151144	fixpoint_ON	4	n/a	n/a	n/a
302.806	2.4	151403	stim_ON	8	0	1	2
308.118	n/a	154059	fixpoint_ON	4	n/a	n/a	n/a
308.636	2.4	154318	stim_ON	8	1	1	3
313.948	n/a	156974	fixpoint_ON	4	n/a	n/a	n/a
314.466	2.4	157233	stim_ON	8	1	1	1
319.78	n/a	159890	fixpoint_ON	4	n/a	n/a	n/a
320.296	2.4	160148	stim_ON	8	1	0.6	2
325.61	n/a	162805	fixpoint_ON	4	n/a	n/a	n/a
326.126	2.4	163063	stim_ON	8	1	0.3	3
331.44	n/a	165720	fixpoint_ON	4	n/a	n/a	n/a
331.956	2.4	165978	stim_ON	8	1	0	1
337.268	n/a	168634	fixpoint_ON	4	n/a	n/a	n/a
337.786	2.4	168893	stim_ON	8	1	1	1
343.098	n/a	171549	fixpoint_ON	4	n/a	n/a	n/a
343.616	2.4	171808	stim_ON	8	1	0.6	3
348.93	n/a	174465	fixpoint_ON	4	n/a	n/a	n/a
349.446	2.4	174723	stim_ON	8	1	0.3	2
354.758	n/a	177379	fixpoint_ON	4	n/a	n/a	n/a
355.276	2.4	177638	stim_ON	8	1	0	1
360.588	n/a	180294	fixpoint_ON	4	n/a	n/a	n/a
361.106	2.4	180553	stim_ON	8	0	0	3
366.42	n/a	183210	fixpoint_ON	4	n/a	n/a	n/a
366.938	2.4	183469	stim_ON	8	0	0.3	1
372.25	n/a	186125	fixpoint_ON	4	n/a	n/a	n/a
372.764	2.4	186382	stim_ON	8	0	0.6	2
378.078	n/a	189039	fixpoint_ON	4	n/a	n/a	n/a
378.596	2.4	189298	stim_ON	8	0	1	3
383.908	n/a	191954	fixpoint_ON	4	n/a	n/a	n/a
384.426	2.4	192213	stim_ON	8	1	0	1
389.74	n/a	194870	fixpoint_ON	4	n/a	n/a	n/a
390.256	2.4	195128	stim_ON	8	1	0.3	2
395.57	n/a	197785	fixpoint_ON	4	n/a	n/a	n/a
396.086	2.4	198043	stim_ON	8	1	0.6	3
401.4	n/a	200700	fixpoint_ON	4	n/a	n/a	n/a
401.916	2.4	200958	stim_ON	8	1	1	1
407.23	n/a	203615	fixpoint_ON	4	n/a	n/a	n/a
