onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
71.566	n/a	35783	contrastChangeB1_start	94	n/a
77.566	n/a	38783	contrastTrial_start	5	n/a
80.372	n/a	40186	right_target	9	n/a
81.87	n/a	40935	right_buttonPress	13	smiley_face
82.77	n/a	41385	contrastTrial_start	5	n/a
85.57	n/a	42785	right_target	9	n/a
87.05	n/a	43525	left_buttonPress	12	sad_face
87.52	n/a	43760	right_buttonPress	13	non_target
87.78	n/a	43890	right_buttonPress	13	non_target
87.97	n/a	43985	contrastTrial_start	5	n/a
88.07	n/a	44035	right_buttonPress	13	non_target
92.37	n/a	46185	right_target	9	n/a
93.84	n/a	46920	right_buttonPress	13	smiley_face
94.77	n/a	47385	contrastTrial_start	5	n/a
100.77	n/a	50385	right_target	9	n/a
102.67	n/a	51335	right_buttonPress	13	smiley_face
103.17	n/a	51585	contrastTrial_start	5	n/a
105.97	n/a	52985	left_target	8	n/a
107.57	n/a	53785	left_buttonPress	12	smiley_face
108.37	n/a	54185	contrastTrial_start	5	n/a
111.17	n/a	55585	right_target	9	n/a
112.77	n/a	56385	right_buttonPress	13	smiley_face
113.57	n/a	56785	contrastTrial_start	5	n/a
117.97	n/a	58985	right_target	9	n/a
119.04	n/a	59520	right_buttonPress	13	smiley_face
120.37	n/a	60185	contrastTrial_start	5	n/a
124.77	n/a	62385	left_target	8	n/a
126.76	n/a	63380	left_buttonPress	12	smiley_face
127.17	n/a	63585	contrastTrial_start	5	n/a
131.57	n/a	65785	left_target	8	n/a
132.72	n/a	66360	right_buttonPress	13	sad_face
132.97	n/a	66485	left_buttonPress	12	non_target
133.97	n/a	66985	contrastTrial_start	5	n/a
138.37	n/a	69185	right_target	9	n/a
139.58	n/a	69790	right_buttonPress	13	smiley_face
140.77	n/a	70385	contrastTrial_start	5	n/a
146.77	n/a	73385	left_target	8	n/a
148.9	n/a	74450	left_buttonPress	12	smiley_face
149.17	n/a	74585	contrastTrial_start	5	n/a
151.97	n/a	75985	left_target	8	n/a
153.59	n/a	76795	left_buttonPress	12	smiley_face
154.37	n/a	77185	contrastTrial_start	5	n/a
160.37	n/a	80185	left_target	8	n/a
162.29	n/a	81145	left_buttonPress	12	smiley_face
162.77	n/a	81385	contrastTrial_start	5	n/a
167.17	n/a	83585	left_target	8	n/a
168.61	n/a	84305	left_buttonPress	12	smiley_face
169.57	n/a	84785	contrastTrial_start	5	n/a
172.368	n/a	86184	left_target	8	n/a
173.94	n/a	86970	left_buttonPress	12	smiley_face
174.768	n/a	87384	contrastTrial_start	5	n/a
180.768	n/a	90384	left_target	8	n/a
182.098	n/a	91049	left_buttonPress	12	smiley_face
183.17	n/a	91585	contrastTrial_start	5	n/a
187.568	n/a	93784	right_target	9	n/a
189.028	n/a	94514	right_buttonPress	13	smiley_face
189.968	n/a	94984	contrastTrial_start	5	n/a
195.968	n/a	97984	right_target	9	n/a
197.508	n/a	98754	right_buttonPress	13	smiley_face
198.368	n/a	99184	contrastTrial_start	5	n/a
204.368	n/a	102184	right_target	9	n/a
206.268	n/a	103134	right_buttonPress	13	smiley_face
206.728	n/a	103364	left_buttonPress	12	non_target
206.768	n/a	103384	contrastTrial_start	5	n/a
209.568	n/a	104784	left_target	8	n/a
211.068	n/a	105534	left_buttonPress	12	smiley_face
211.968	n/a	105984	contrastTrial_start	5	n/a
217.968	n/a	108984	left_target	8	n/a
219.828	n/a	109914	left_buttonPress	12	smiley_face
220.368	n/a	110184	contrastTrial_start	5	n/a
224.768	n/a	112384	left_target	8	n/a
226.908	n/a	113454	left_buttonPress	12	smiley_face
227.168	n/a	113584	contrastTrial_start	5	n/a
229.968	n/a	114984	right_target	9	n/a
231.498	n/a	115749	right_buttonPress	13	smiley_face
232.368	n/a	116184	contrastTrial_start	5	n/a
238.368	n/a	119184	right_target	9	n/a
240.768	n/a	120384	contrastTrial_start	5	n/a
241.298	n/a	120649	left_buttonPress	12	non_target
247.132	n/a	123566	break cnt	break cnt	n/a
278.454	n/a	139227	9999	9999	n/a
