onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
48.884	n/a	24442	surroundSuppB1_start	93	n/a	n/a	n/a
50.576	n/a	25288	fixpoint_ON	4	n/a	n/a	n/a
51.21	2.4	25605	stim_ON	8	1	0	2
56.542	n/a	28271	fixpoint_ON	4	n/a	n/a	n/a
57.06	2.4	28530	stim_ON	8	1	0.3	3
62.372	n/a	31186	fixpoint_ON	4	n/a	n/a	n/a
62.89	2.4	31445	stim_ON	8	1	0.6	1
68.204	n/a	34102	fixpoint_ON	4	n/a	n/a	n/a
68.72	2.4	34360	stim_ON	8	1	1	2
74.034	n/a	37017	fixpoint_ON	4	n/a	n/a	n/a
74.55	2.4	37275	stim_ON	8	1	0	3
79.864	n/a	39932	fixpoint_ON	4	n/a	n/a	n/a
80.38	2.4	40190	stim_ON	8	1	0.3	2
85.694	n/a	42847	fixpoint_ON	4	n/a	n/a	n/a
86.212	2.4	43106	stim_ON	8	1	0.6	1
91.524	n/a	45762	fixpoint_ON	4	n/a	n/a	n/a
92.04	2.4	46020	stim_ON	8	1	1	3
97.354	n/a	48677	fixpoint_ON	4	n/a	n/a	n/a
97.87	2.4	48935	stim_ON	8	1	0	2
103.184	n/a	51592	fixpoint_ON	4	n/a	n/a	n/a
103.7	2.4	51850	stim_ON	8	1	0.3	3
109.014	n/a	54507	fixpoint_ON	4	n/a	n/a	n/a
109.53	2.4	54765	stim_ON	8	1	0.6	1
114.844	n/a	57422	fixpoint_ON	4	n/a	n/a	n/a
115.36	2.4	57680	stim_ON	8	1	1	2
120.674	n/a	60337	fixpoint_ON	4	n/a	n/a	n/a
121.19	2.4	60595	stim_ON	8	0	0	3
126.504	n/a	63252	fixpoint_ON	4	n/a	n/a	n/a
127.02	2.4	63510	stim_ON	8	0	0.3	1
132.334	n/a	66167	fixpoint_ON	4	n/a	n/a	n/a
132.85	2.4	66425	stim_ON	8	0	0.6	2
138.164	n/a	69082	fixpoint_ON	4	n/a	n/a	n/a
138.68	2.4	69340	stim_ON	8	0	1	3
143.994	n/a	71997	fixpoint_ON	4	n/a	n/a	n/a
144.51	2.4	72255	stim_ON	8	1	1	1
149.824	n/a	74912	fixpoint_ON	4	n/a	n/a	n/a
150.34	2.4	75170	stim_ON	8	1	0.6	3
155.654	n/a	77827	fixpoint_ON	4	n/a	n/a	n/a
156.17	2.4	78085	stim_ON	8	1	0.3	2
161.484	n/a	80742	fixpoint_ON	4	n/a	n/a	n/a
162	2.4	81000	stim_ON	8	1	0	1
167.314	n/a	83657	fixpoint_ON	4	n/a	n/a	n/a
167.83	2.4	83915	stim_ON	8	1	1	1
173.144	n/a	86572	fixpoint_ON	4	n/a	n/a	n/a
173.66	2.4	86830	stim_ON	8	1	0.6	2
178.974	n/a	89487	fixpoint_ON	4	n/a	n/a	n/a
179.49	2.4	89745	stim_ON	8	1	0.3	3
184.804	n/a	92402	fixpoint_ON	4	n/a	n/a	n/a
185.324	2.4	92662	stim_ON	8	1	0	1
190.634	n/a	95317	fixpoint_ON	4	n/a	n/a	n/a
191.15	2.4	95575	stim_ON	8	0	0	2
196.464	n/a	98232	fixpoint_ON	4	n/a	n/a	n/a
196.98	2.4	98490	stim_ON	8	1	0	3
202.294	n/a	101147	fixpoint_ON	4	n/a	n/a	n/a
202.81	2.4	101405	stim_ON	8	0	0.3	1
208.124	n/a	104062	fixpoint_ON	4	n/a	n/a	n/a
208.64	2.4	104320	stim_ON	8	1	0.3	2
213.954	n/a	106977	fixpoint_ON	4	n/a	n/a	n/a
214.474	2.4	107237	stim_ON	8	0	0.6	3
219.784	n/a	109892	fixpoint_ON	4	n/a	n/a	n/a
220.3	2.4	110150	stim_ON	8	1	0.6	1
225.614	n/a	112807	fixpoint_ON	4	n/a	n/a	n/a
226.13	2.4	113065	stim_ON	8	0	1	2
231.444	n/a	115722	fixpoint_ON	4	n/a	n/a	n/a
231.96	2.4	115980	stim_ON	8	1	1	3
237.274	n/a	118637	fixpoint_ON	4	n/a	n/a	n/a
237.79	2.4	118895	stim_ON	8	1	1	1
243.104	n/a	121552	fixpoint_ON	4	n/a	n/a	n/a
243.62	2.4	121810	stim_ON	8	1	0.6	2
248.934	n/a	124467	fixpoint_ON	4	n/a	n/a	n/a
249.452	2.4	124726	stim_ON	8	1	0.3	3
254.766	n/a	127383	fixpoint_ON	4	n/a	n/a	n/a
255.282	2.4	127641	stim_ON	8	1	0	1
260.594	n/a	130297	fixpoint_ON	4	n/a	n/a	n/a
261.11	2.4	130555	stim_ON	8	1	1	1
266.424	n/a	133212	fixpoint_ON	4	n/a	n/a	n/a
266.94	2.4	133470	stim_ON	8	1	0.6	3
272.254	n/a	136127	fixpoint_ON	4	n/a	n/a	n/a
272.772	2.4	136386	stim_ON	8	1	0.3	2
278.084	n/a	139042	fixpoint_ON	4	n/a	n/a	n/a
278.6	2.4	139300	stim_ON	8	1	0	1
283.914	n/a	141957	fixpoint_ON	4	n/a	n/a	n/a
